R3282	NA [0.37,0.37   Confidence: NA] 
R3283	R [0,0.37   Confidence: MEDIUM] 
R3284	F [1.24,0   Confidence: HIGH] 
R3285	R [0,0.74   Confidence: HIGH] 
R3286	R [0,0.37   Confidence: MEDIUM] 
R3287	R [0,0.37   Confidence: MEDIUM] 
R3288	R [0,0.37   Confidence: MEDIUM] 
R3289	R [0,0.37   Confidence: MEDIUM] 
R329	F [0.37,0   Confidence: MEDIUM] 
R3290	R [0,0.74   Confidence: HIGH] 
R3291	NA [0.37,0.37   Confidence: NA] 
R3292	NA [0.37,0.37   Confidence: NA] 
R3293	R [0,0.37   Confidence: MEDIUM] 
R3294	R [0,0.37   Confidence: MEDIUM] 
R3295	F [0.37,0   Confidence: MEDIUM] 
R3296	R [0,0.37   Confidence: MEDIUM] 
R3297	NA [0,0   Confidence: NA] 
R3298	R [0,0.37   Confidence: MEDIUM] 
R3299	R [0,0.37   Confidence: MEDIUM] 
R33	NA [0.37,0.37   Confidence: NA] 
R330	F [0.37,0   Confidence: MEDIUM] 
R3300	NA [0.37,0.37   Confidence: NA] 
R3301	F [0.37,0   Confidence: MEDIUM] 
R3302	F [0.74,0   Confidence: HIGH] 
R3303	R [0,0.87   Confidence: HIGH] 
R3304	F [0.74,0   Confidence: HIGH] 
R3305	NA [0.37,0.37   Confidence: NA] 
R3306	R [0,0.37   Confidence: MEDIUM] 
R3307	F [4.87,0   Confidence: HIGH] 
R3308	R [0,0.37   Confidence: MEDIUM] 
R3309	NA [0.37,0.37   Confidence: NA] 
R331	F [0.37,0   Confidence: MEDIUM] 
R3310	F [0.74,0   Confidence: HIGH] 
R3311	F [0.37,0   Confidence: MEDIUM] 
R3312	R [0,0.37   Confidence: MEDIUM] 
R3313	F [0.37,0   Confidence: MEDIUM] 
R3314	NA [0.37,0.37   Confidence: NA] 
R3315	F [5.24,0   Confidence: HIGH] 
R3316	R [0,0.37   Confidence: MEDIUM] 
R3317	R [0,0.37   Confidence: MEDIUM] 
R3318	F [5.24,0   Confidence: HIGH] 
R3319	R [0,0.37   Confidence: MEDIUM] 
R332	F [0.37,0   Confidence: MEDIUM] 
R3320	F [0.37,0   Confidence: MEDIUM] 
R3321	R [0,0.74   Confidence: HIGH] 
R3322	R [0,0.37   Confidence: MEDIUM] 
R3323	R [0,0.37   Confidence: MEDIUM] 
R3324	R [0,0.37   Confidence: MEDIUM] 
R3325	R [0,0.74   Confidence: HIGH] 
R3326	R [0,0.37   Confidence: MEDIUM] 
R3327	F [0.74,0   Confidence: HIGH] 
R3328	F [0.74,0   Confidence: HIGH] 
R3329	NA [0.37,0.37   Confidence: NA] 
R333	F [0.74,0   Confidence: HIGH] 
R3330	F [0.74,0   Confidence: HIGH] 
R3331	F [1.24,0   Confidence: HIGH] 
R3332	F [0.74,0   Confidence: HIGH] 
R3333	F [1.24,0   Confidence: HIGH] 
R3334	F [0.74,0   Confidence: HIGH] 
R3335	F [0.74,0   Confidence: HIGH] 
R3336	F [4.87,0   Confidence: HIGH] 
R3337	F [0.37,0   Confidence: MEDIUM] 
R3338	NA [0.37,0.37   Confidence: NA] 
R3339	F [0.74,0   Confidence: HIGH] 
R334	F [0.37,0   Confidence: MEDIUM] 
R3340	F [4.87,0.37   Confidence: HIGH] 
R3341	F [4.87,0.37   Confidence: HIGH] 
R3342	NA [0.37,0.37   Confidence: NA] 
R3343	R [0,0.37   Confidence: MEDIUM] 
R3344	NA [0.37,0.37   Confidence: NA] 
R3345	F [0.74,0   Confidence: HIGH] 
R3346	R [0,0.37   Confidence: MEDIUM] 
R3347	R [0,0.37   Confidence: MEDIUM] 
R3348	R [0,0.74   Confidence: HIGH] 
R3349	NA [0,0   Confidence: NA] 
R335	F [0.37,0   Confidence: MEDIUM] 
R3350	NA [0.37,0.37   Confidence: NA] 
R3351	R [0,0.74   Confidence: HIGH] 
R3352	NA [0.37,0.37   Confidence: NA] 
R3353	F [0.74,0   Confidence: HIGH] 
R3354	R [0,0.37   Confidence: MEDIUM] 
R3355	NA [0.37,0.37   Confidence: NA] 
R3356	F [0.74,0   Confidence: HIGH] 
R3357	F [0.37,0   Confidence: MEDIUM] 
R3358	NA [0.37,0.37   Confidence: NA] 
R3359	F [0.37,0   Confidence: MEDIUM] 
R336	F [0.74,0   Confidence: HIGH] 
R3360	F [0.37,0   Confidence: MEDIUM] 
R3361	F [0.74,0   Confidence: HIGH] 
R3362	R [0,0.74   Confidence: HIGH] 
R3363	NA [0.37,0.37   Confidence: NA] 
R3364	NA [0.37,0.37   Confidence: NA] 
R3365	NA [0.37,0.37   Confidence: NA] 
R3366	NA [0.37,0.37   Confidence: NA] 
R3367	R [0,0.74   Confidence: HIGH] 
R3368	R [0,0.37   Confidence: MEDIUM] 
R3369	NA [0.37,0.37   Confidence: NA] 
R337	R [0,0.37   Confidence: MEDIUM] 
R3370	NA [0.37,0.37   Confidence: NA] 
R3371	NA [0.37,0.37   Confidence: NA] 
R3372	R [0,0.37   Confidence: MEDIUM] 
R3373	R [0,0.37   Confidence: MEDIUM] 
R3374	R [0,0.37   Confidence: MEDIUM] 
R3375	F [4.5,0   Confidence: HIGH] 
R3376	F [4.87,0   Confidence: HIGH] 
R3377	F [0.37,0   Confidence: MEDIUM] 
R3378	R [0,0.74   Confidence: HIGH] 
R3379	F [0.37,0   Confidence: MEDIUM] 
R338	F [0.74,0   Confidence: HIGH] 
R3380	F [0.37,0   Confidence: MEDIUM] 
R3381	R [0,0.37   Confidence: MEDIUM] 
R3382	R [0,0.87   Confidence: HIGH] 
R3383	F [5.24,0   Confidence: HIGH] 
R3384	R [0,0.37   Confidence: MEDIUM] 
R3385	R [0,0.74   Confidence: HIGH] 
R3386	F [0.37,0   Confidence: MEDIUM] 
R3387	R [0,0.74   Confidence: HIGH] 
R3388	R [0,0.37   Confidence: MEDIUM] 
R3389	NA [0.37,0.37   Confidence: NA] 
R339	F [0.74,0   Confidence: HIGH] 
R3390	F [0.74,0   Confidence: HIGH] 
R3391	NA [0,0   Confidence: NA] 
R3392	NA [0.37,0.37   Confidence: NA] 
R3393	NA [0.37,0.37   Confidence: NA] 
R3394	NA [0.37,0.37   Confidence: NA] 
R3395	R [0,0.37   Confidence: MEDIUM] 
R3396	R [0,0.74   Confidence: HIGH] 
R3397	F [0.37,0   Confidence: MEDIUM] 
R3398	R [0,0.37   Confidence: MEDIUM] 
R3399	NA [0.37,0.37   Confidence: NA] 
R34	R [0,0.74   Confidence: HIGH] 
R340	R [0,0.37   Confidence: MEDIUM] 
R3400	NA [0.37,0.37   Confidence: NA] 
R3401	NA [0.37,0.37   Confidence: NA] 
R3402	F [0.37,0   Confidence: MEDIUM] 
R3403	NA [0.37,0.37   Confidence: NA] 
R3404	F [5.24,0   Confidence: HIGH] 
R3405	F [0.37,0   Confidence: MEDIUM] 
R3406	F [0.37,0   Confidence: MEDIUM] 
R3407	R [0,0.37   Confidence: MEDIUM] 
R3408	NA [0.37,0.37   Confidence: NA] 
R3409	F [0.74,0   Confidence: HIGH] 
R341	F [0.37,0   Confidence: MEDIUM] 
R3410	NA [0.37,0.37   Confidence: NA] 
R3411	R [0,0.37   Confidence: MEDIUM] 
R3412	F [0.37,0   Confidence: MEDIUM] 
R3413	NA [0.37,0.37   Confidence: NA] 
R3414	R [0.37,0.5   Confidence: LOW] 
R3415	F [0.37,0   Confidence: MEDIUM] 
R3416	F [0.37,0   Confidence: MEDIUM] 
R3417	F [0.37,0   Confidence: MEDIUM] 
R3418	NA [0,0   Confidence: NA] 
R3419	R [0,0.37   Confidence: MEDIUM] 
R342	R [0,0.74   Confidence: HIGH] 
R3420	NA [0.37,0.37   Confidence: NA] 
R3421	F [1.24,0   Confidence: HIGH] 
R3422	F [0.37,0   Confidence: MEDIUM] 
R3423	NA [0.37,0.37   Confidence: NA] 
R3424	NA [0.37,0.37   Confidence: NA] 
R3425	NA [0.37,0.37   Confidence: NA] 
R3426	R [0,0.74   Confidence: HIGH] 
R3427	F [4.87,0.37   Confidence: HIGH] 
R3428	F [0.37,0   Confidence: MEDIUM] 
R3429	NA [0,0   Confidence: NA] 
R343	F [0.37,0   Confidence: MEDIUM] 
R3430	F [0.37,0   Confidence: MEDIUM] 
R3431	F [4.5,0.37   Confidence: HIGH] 
R3432	R [0,0.37   Confidence: MEDIUM] 
R3433	R [0,0.37   Confidence: MEDIUM] 
R3434	R [0,0.74   Confidence: HIGH] 
R3435	R [0,0.37   Confidence: MEDIUM] 
R3436	F [0.74,0   Confidence: HIGH] 
R3437	F [0.37,0   Confidence: MEDIUM] 
R3438	F [0.37,0   Confidence: MEDIUM] 
R3439	R [0,0.74   Confidence: HIGH] 
R344	NA [0.37,0.37   Confidence: NA] 
R3440	R [0,0.37   Confidence: MEDIUM] 
R3441	R [0,0.74   Confidence: HIGH] 
R3442	NA [0.37,0.37   Confidence: NA] 
R3443	F [0.37,0   Confidence: MEDIUM] 
R3444	R [0,0.74   Confidence: HIGH] 
R3445	R [0,0.37   Confidence: MEDIUM] 
R3446	NA [0.37,0.37   Confidence: NA] 
R3447	R [0,0.74   Confidence: HIGH] 
R3448	R [0,0.37   Confidence: MEDIUM] 
R3449	F [0.37,0   Confidence: MEDIUM] 
R345	R [0,0.37   Confidence: MEDIUM] 
R3450	F [0.37,0   Confidence: MEDIUM] 
R3451	R [0,0.74   Confidence: HIGH] 
R3452	F [0.37,0   Confidence: MEDIUM] 
R3453	R [0,0.37   Confidence: MEDIUM] 
R3454	R [0,0.37   Confidence: MEDIUM] 
R3455	R [0,0.37   Confidence: MEDIUM] 
R3456	R [0,4.87   Confidence: HIGH] 
R3457	R [0,5.24   Confidence: HIGH] 
R3458	R [0,5.24   Confidence: HIGH] 
R3459	R [0,4.87   Confidence: HIGH] 
R346	R [0,0.37   Confidence: MEDIUM] 
R3460	R [0,5.24   Confidence: HIGH] 
R3461	R [0.37,4.87   Confidence: HIGH] 
R3462	R [0,5.24   Confidence: HIGH] 
R3463	R [0,5.24   Confidence: HIGH] 
R3464	R [0.37,4.87   Confidence: HIGH] 
R3465	R [0,5.24   Confidence: HIGH] 
R3466	R [0.37,4.87   Confidence: HIGH] 
R3467	R [0.37,5.37   Confidence: HIGH] 
R3468	R [0.37,5.37   Confidence: HIGH] 
R3469	R [0.37,5.37   Confidence: HIGH] 
R347	R [0,0.74   Confidence: HIGH] 
R3470	R [0,5.24   Confidence: HIGH] 
R3471	R [0,4.87   Confidence: HIGH] 
R3472	R [0,5.24   Confidence: HIGH] 
R3473	R [0,5.24   Confidence: HIGH] 
R3474	R [0,5.37   Confidence: HIGH] 
R3475	R [0,5.37   Confidence: HIGH] 
R3476	R [0,4.87   Confidence: HIGH] 
R3477	R [0,4.87   Confidence: HIGH] 
R3478	R [0,5.37   Confidence: HIGH] 
R3479	R [0,5.24   Confidence: HIGH] 
R348	F [0.37,0   Confidence: MEDIUM] 
R3480	R [0,4.87   Confidence: HIGH] 
R3481	R [0.74,4.5   Confidence: HIGH] 
R3482	F [0.74,0   Confidence: HIGH] 
R3483	R [0,4.87   Confidence: HIGH] 
R3484	R [0,4.87   Confidence: HIGH] 
R3485	R [0,4.87   Confidence: HIGH] 
R3486	R [0,4.87   Confidence: HIGH] 
R3487	R [0,4.87   Confidence: HIGH] 
R3488	R [0.37,4.87   Confidence: HIGH] 
R3489	R [0,4.87   Confidence: HIGH] 
R349	R [0,0.37   Confidence: MEDIUM] 
R3490	R [0,5.24   Confidence: HIGH] 
R3491	R [0,4.87   Confidence: HIGH] 
R3492	R [0,5.24   Confidence: HIGH] 
R3493	R [0,4.87   Confidence: HIGH] 
R3494	R [0,4.87   Confidence: HIGH] 
R3495	R [0.37,5.37   Confidence: HIGH] 
R3496	R [0.37,5.37   Confidence: HIGH] 
R3497	R [0,5.37   Confidence: HIGH] 
R3498	R [0,4.87   Confidence: HIGH] 
R3499	R [0,4.87   Confidence: HIGH] 
R35	F [0.37,0   Confidence: MEDIUM] 
R350	R [0,0.37   Confidence: MEDIUM] 
R3500	R [0,4.87   Confidence: HIGH] 
R3501	R [0,4.87   Confidence: HIGH] 
R3502	R [0,4.87   Confidence: HIGH] 
R3503	R [0,5.37   Confidence: HIGH] 
R3504	R [0,5.37   Confidence: HIGH] 
R3505	R [0,4.87   Confidence: HIGH] 
R3506	R [0,4.87   Confidence: HIGH] 
R3507	R [0,0.37   Confidence: MEDIUM] 
R3508	R [0,5.37   Confidence: HIGH] 
R3509	R [0,4.87   Confidence: HIGH] 
R351	F [0.37,0   Confidence: MEDIUM] 
R3510	R [0,5.37   Confidence: HIGH] 
R3511	R [0,4.87   Confidence: HIGH] 
R3512	R [0,5.37   Confidence: HIGH] 
R3513	R [0,4.87   Confidence: HIGH] 
R3514	R [0.37,5.37   Confidence: HIGH] 
R3515	R [0,4.87   Confidence: HIGH] 
R3516	R [0,4.87   Confidence: HIGH] 
R3517	R [0,4.87   Confidence: HIGH] 
R3518	R [0,4.87   Confidence: HIGH] 
R3519	R [0.37,4.87   Confidence: HIGH] 
R352	F [0.37,0   Confidence: MEDIUM] 
R3520	R [0,4.87   Confidence: HIGH] 
R3521	R [0,4.87   Confidence: HIGH] 
R3522	R [0,4.87   Confidence: HIGH] 
R3523	R [0,4.87   Confidence: HIGH] 
R3524	R [0,5.37   Confidence: HIGH] 
R3525	R [0,5.37   Confidence: HIGH] 
R3526	R [0,5.37   Confidence: HIGH] 
R3527	R [0,5.37   Confidence: HIGH] 
R3528	R [0,4.87   Confidence: HIGH] 
R3529	NA [0.37,0.37   Confidence: NA] 
R353	F [0.74,0   Confidence: HIGH] 
R3530	NA [0.37,0.37   Confidence: NA] 
R3531	NA [0.37,0.37   Confidence: NA] 
R3532	R [0,0.74   Confidence: HIGH] 
R3533	R [0,0.74   Confidence: HIGH] 
R3534	R [0,0.37   Confidence: MEDIUM] 
R3535	R [0,0.74   Confidence: HIGH] 
R3536	R [0,0.74   Confidence: HIGH] 
R3537	R [0,0.74   Confidence: HIGH] 
R3538	R [0,0.74   Confidence: HIGH] 
R3539	R [0,0.37   Confidence: MEDIUM] 
R354	NA [0.37,0.37   Confidence: NA] 
R3540	F [0.74,0   Confidence: HIGH] 
R3541	NA [0.37,0.37   Confidence: NA] 
R3542	NA [0.37,0.37   Confidence: NA] 
R3543	F [5.24,0   Confidence: HIGH] 
R3544	NA [0.37,0.37   Confidence: NA] 
R3545	NA [0.37,0.37   Confidence: NA] 
R3546	F [0.37,0   Confidence: MEDIUM] 
R3547	NA [0,0   Confidence: NA] 
R3548	NA [0.37,0.37   Confidence: NA] 
R3549	R [0,0.37   Confidence: MEDIUM] 
R355	R [0,0.37   Confidence: MEDIUM] 
R3550	F [0.37,0   Confidence: MEDIUM] 
R3551	R [0,0.37   Confidence: MEDIUM] 
R3552	R [0,0.37   Confidence: MEDIUM] 
R3553	R [0,0.37   Confidence: MEDIUM] 
R3554	NA [0.37,0.37   Confidence: NA] 
R3555	NA [0.37,0.37   Confidence: NA] 
R3556	NA [0.37,0.37   Confidence: NA] 
R3557	NA [0.37,0.37   Confidence: NA] 
R3558	F [0.74,0   Confidence: HIGH] 
R3559	R [0.5,0.74   Confidence: LOW] 
R356	NA [0.37,0.37   Confidence: NA] 
R3560	NA [0.37,0.37   Confidence: NA] 
R3561	NA [0.37,0.37   Confidence: NA] 
R3562	NA [0.37,0.37   Confidence: NA] 
R3563	R [0,0.74   Confidence: HIGH] 
R3564	F [0.74,0   Confidence: HIGH] 
R3565	R [0,0.74   Confidence: HIGH] 
R3566	NA [0.37,0.37   Confidence: NA] 
R3567	R [0,1.24   Confidence: HIGH] 
R3568	F [4.87,0   Confidence: HIGH] 
R3569	R [0,0.87   Confidence: HIGH] 
R357	F [0.37,0   Confidence: MEDIUM] 
R3570	NA [0.37,0.37   Confidence: NA] 
R3571	R [0,0.37   Confidence: MEDIUM] 
R3572	F [0.37,0   Confidence: MEDIUM] 
R3573	F [0.37,0   Confidence: MEDIUM] 
R3574	NA [0.37,0.37   Confidence: NA] 
R3575	NA [0.37,0.37   Confidence: NA] 
R3576	NA [0.37,0.37   Confidence: NA] 
R3577	F [4.87,0.37   Confidence: HIGH] 
R3578	R [0,0.37   Confidence: MEDIUM] 
R3579	F [0.37,0   Confidence: MEDIUM] 
R358	F [0.74,0   Confidence: HIGH] 
R3580	NA [0.37,0.37   Confidence: NA] 
R3581	NA [0.37,0.37   Confidence: NA] 
R3582	NA [0.37,0.37   Confidence: NA] 
R3583	R [0,0.74   Confidence: HIGH] 
R3584	NA [0.37,0.37   Confidence: NA] 
R3585	NA [0.37,0.37   Confidence: NA] 
R3586	R [0,0.37   Confidence: MEDIUM] 
R3587	R [0,0.37   Confidence: MEDIUM] 
R3588	R [0,0.37   Confidence: MEDIUM] 
R3589	F [4.5,0.74   Confidence: HIGH] 
R359	F [0.74,0   Confidence: HIGH] 
R3590	NA [0.37,0.37   Confidence: NA] 
R3591	F [4.87,0   Confidence: HIGH] 
R3592	F [4.87,0   Confidence: HIGH] 
R3593	F [4.5,0.74   Confidence: HIGH] 
R3594	NA [0.37,0.37   Confidence: NA] 
R3595	R [0,0.74   Confidence: HIGH] 
R3596	NA [0.37,0.37   Confidence: NA] 
R3597	R [0,0.37   Confidence: MEDIUM] 
R3598	F [0.74,0   Confidence: HIGH] 
R3599	NA [0.37,0.37   Confidence: NA] 
R36	F [0.37,0   Confidence: MEDIUM] 
R360	F [0.37,0   Confidence: MEDIUM] 
R3600	NA [0.37,0.37   Confidence: NA] 
R3601	NA [0.37,0.37   Confidence: NA] 
R3602	R [0,0.37   Confidence: MEDIUM] 
R3603	R [0,0.74   Confidence: HIGH] 
R3604	NA [0.37,0.37   Confidence: NA] 
R3605	NA [0.37,0.37   Confidence: NA] 
R3606	F [0.87,0.37   Confidence: MEDIUM] 
R3607	R [0,0.37   Confidence: MEDIUM] 
R3608	R [0,0.37   Confidence: MEDIUM] 
R3609	R [0,0.74   Confidence: HIGH] 
R361	F [0.74,0   Confidence: HIGH] 
R3610	R [0,0.37   Confidence: MEDIUM] 
R3611	R [0,0.37   Confidence: MEDIUM] 
R3612	R [0,0.37   Confidence: MEDIUM] 
R3613	F [0.37,0   Confidence: MEDIUM] 
R3614	F [0.37,0   Confidence: MEDIUM] 
R3615	F [0.37,0   Confidence: MEDIUM] 
R3616	F [4.87,0   Confidence: HIGH] 
R3617	F [0.37,0   Confidence: MEDIUM] 
R3618	F [0.74,0   Confidence: HIGH] 
R3619	F [0.37,0   Confidence: MEDIUM] 
R362	F [0.37,0   Confidence: MEDIUM] 
R3620	NA [0,0   Confidence: NA] 
R3621	NA [0.37,0.37   Confidence: NA] 
R3622	R [0,0.74   Confidence: HIGH] 
R3623	F [0.74,0   Confidence: HIGH] 
R3624	F [0.74,0   Confidence: HIGH] 
R3625	R [0,0.37   Confidence: MEDIUM] 
R3626	F [0.37,0   Confidence: MEDIUM] 
R3627	F [0.37,0   Confidence: MEDIUM] 
R3628	NA [0.37,0.37   Confidence: NA] 
R3629	F [0.74,0   Confidence: HIGH] 
R363	NA [0.37,0.37   Confidence: NA] 
R3630	F [0.37,0   Confidence: MEDIUM] 
R3631	F [0.37,0   Confidence: MEDIUM] 
R3632	F [0.37,0   Confidence: MEDIUM] 
R3633	NA [0.37,0.37   Confidence: NA] 
R3634	F [0.37,0   Confidence: MEDIUM] 
R3635	NA [0,0   Confidence: NA] 
R3636	F [0.37,0   Confidence: MEDIUM] 
R3637	R [0,0.37   Confidence: MEDIUM] 
R3638	F [0.74,0   Confidence: HIGH] 
R3639	F [0.37,0   Confidence: MEDIUM] 
R364	F [0.74,0   Confidence: HIGH] 
R3640	F [4.87,0   Confidence: HIGH] 
R3641	F [4.87,0   Confidence: HIGH] 
R3642	F [0.74,0   Confidence: HIGH] 
R3643	NA [0.37,0.37   Confidence: NA] 
R3644	NA [0.37,0.37   Confidence: NA] 
R3645	NA [0.37,0.37   Confidence: NA] 
R3646	NA [0.37,0.37   Confidence: NA] 
R3647	NA [0.37,0.37   Confidence: NA] 
R3648	NA [0.37,0.37   Confidence: NA] 
R3649	NA [0.37,0.37   Confidence: NA] 
R365	F [0.37,0   Confidence: MEDIUM] 
R3650	F [0.37,0   Confidence: MEDIUM] 
R3651	NA [0.37,0.37   Confidence: NA] 
R3652	F [0.37,0   Confidence: MEDIUM] 
R3653	F [0.37,0   Confidence: MEDIUM] 
R3654	F [0.74,0   Confidence: HIGH] 
R3655	F [0.37,0   Confidence: MEDIUM] 
R3656	F [0.37,0   Confidence: MEDIUM] 
R3657	F [0.37,0   Confidence: MEDIUM] 
R3658	NA [0,0   Confidence: NA] 
R3659	NA [0.37,0.37   Confidence: NA] 
R366	R [0,0.74   Confidence: HIGH] 
R3660	NA [0.37,0.37   Confidence: NA] 
R3661	NA [0,0   Confidence: NA] 
R3662	NA [0.37,0.37   Confidence: NA] 
R3663	F [0.37,0   Confidence: MEDIUM] 
R3664	F [0.74,0   Confidence: HIGH] 
R3665	F [0.37,0   Confidence: MEDIUM] 
R3666	F [0.37,0   Confidence: MEDIUM] 
R3667	NA [0.37,0.37   Confidence: NA] 
R3668	F [0.74,0   Confidence: HIGH] 
R3669	R [0,0.74   Confidence: HIGH] 
R367	F [0.37,0   Confidence: MEDIUM] 
R3670	F [0.74,0   Confidence: HIGH] 
R3671	F [0.37,0   Confidence: MEDIUM] 
R3672	F [0.37,0   Confidence: MEDIUM] 
R3673	NA [0.37,0.37   Confidence: NA] 
R3674	NA [0.37,0.37   Confidence: NA] 
R3675	F [0.37,0   Confidence: MEDIUM] 
R3676	F [0.37,0   Confidence: MEDIUM] 
R3677	F [0.37,0   Confidence: MEDIUM] 
R3678	F [0.37,0   Confidence: MEDIUM] 
R3679	F [0.37,0   Confidence: MEDIUM] 
R368	R [0,0.37   Confidence: MEDIUM] 
R3680	R [0,0.37   Confidence: MEDIUM] 
R3681	F [0.37,0   Confidence: MEDIUM] 
R3682	R [0,0.37   Confidence: MEDIUM] 
R3683	F [0.37,0   Confidence: MEDIUM] 
R3684	R [0,0.37   Confidence: MEDIUM] 
R3685	NA [0,0   Confidence: NA] 
R3686	NA [0.37,0.37   Confidence: NA] 
R3687	R [0,0.37   Confidence: MEDIUM] 
R3688	NA [0,0   Confidence: NA] 
R3689	F [0.37,0   Confidence: MEDIUM] 
R369	F [0.37,0   Confidence: MEDIUM] 
R3690	F [0.37,0   Confidence: MEDIUM] 
R3691	F [0.37,0   Confidence: MEDIUM] 
R3692	R [0,0.37   Confidence: MEDIUM] 
R3693	NA [0.37,0.37   Confidence: NA] 
R3694	F [0.37,0   Confidence: MEDIUM] 
R3695	F [0.87,0   Confidence: HIGH] 
R3696	F [0.37,0   Confidence: MEDIUM] 
R3697	F [0.74,0   Confidence: HIGH] 
R3698	F [0.74,0   Confidence: HIGH] 
R3699	F [0.37,0   Confidence: MEDIUM] 
R37	NA [0.37,0.37   Confidence: NA] 
R370	F [0.37,0   Confidence: MEDIUM] 
R3700	F [0.37,0   Confidence: MEDIUM] 
R3701	R [0,0.37   Confidence: MEDIUM] 
R3702	F [0.74,0   Confidence: HIGH] 
R3703	F [0.37,0   Confidence: MEDIUM] 
R3704	F [0.74,0   Confidence: HIGH] 
R3705	F [0.37,0   Confidence: MEDIUM] 
R3706	F [0.74,0   Confidence: HIGH] 
R3707	F [0.37,0   Confidence: MEDIUM] 
R3708	F [0.37,0   Confidence: MEDIUM] 
R3709	NA [0.37,0.37   Confidence: NA] 
R371	F [4.87,0   Confidence: HIGH] 
R3710	F [0.37,0   Confidence: MEDIUM] 
R3711	F [0.74,0   Confidence: HIGH] 
R3712	F [0.74,0   Confidence: HIGH] 
R3713	F [0.37,0   Confidence: MEDIUM] 
R3714	F [0.74,0   Confidence: HIGH] 
R3715	F [0.37,0   Confidence: MEDIUM] 
R3716	F [0.37,0   Confidence: MEDIUM] 
R3717	NA [0.37,0.37   Confidence: NA] 
R3718	F [0.74,0   Confidence: HIGH] 
R3719	NA [0.37,0.37   Confidence: NA] 
R372	F [0.37,0   Confidence: MEDIUM] 
R3720	NA [0.37,0.37   Confidence: NA] 
R3721	NA [0,0   Confidence: NA] 
R3722	NA [0.37,0.37   Confidence: NA] 
R3723	F [0.74,0   Confidence: HIGH] 
R3724	F [0.37,0   Confidence: MEDIUM] 
R3725	F [0.74,0   Confidence: HIGH] 
R3726	F [0.37,0   Confidence: MEDIUM] 
R3727	F [0.37,0   Confidence: MEDIUM] 
R3728	F [4.87,0   Confidence: HIGH] 
R3729	F [0.37,0   Confidence: MEDIUM] 
R373	NA [0,0   Confidence: NA] 
R3730	F [4.87,0.37   Confidence: HIGH] 
R3731	R [0,0.37   Confidence: MEDIUM] 
R3732	NA [0,0   Confidence: NA] 
R3733	F [0.37,0   Confidence: MEDIUM] 
R3734	NA [0.37,0.37   Confidence: NA] 
R3735	R [0,0.37   Confidence: MEDIUM] 
R3736	NA [0.37,0.37   Confidence: NA] 
R3737	F [0.37,0   Confidence: MEDIUM] 
R3738	F [4.87,0   Confidence: HIGH] 
R3739	F [4.87,0   Confidence: HIGH] 
R374	F [0.37,0   Confidence: MEDIUM] 
R3740	F [4.87,0   Confidence: HIGH] 
R3741	F [0.37,0   Confidence: MEDIUM] 
R3742	F [0.37,0   Confidence: MEDIUM] 
R3743	NA [0.37,0.37   Confidence: NA] 
R3744	NA [0.37,0.37   Confidence: NA] 
R3745	NA [0.37,0.37   Confidence: NA] 
R3746	F [5.24,0   Confidence: HIGH] 
R3747	F [0.37,0   Confidence: MEDIUM] 
R3748	F [0.74,0   Confidence: HIGH] 
R3749	NA [0,0   Confidence: NA] 
R375	F [0.37,0   Confidence: MEDIUM] 
R3750	NA [0.37,0.37   Confidence: NA] 
R3751	F [0.74,0   Confidence: HIGH] 
R3752	F [0.37,0   Confidence: MEDIUM] 
R3753	F [0.74,0   Confidence: HIGH] 
R3754	NA [0.37,0.37   Confidence: NA] 
R3755	F [0.37,0   Confidence: MEDIUM] 
R3756	F [0.37,0   Confidence: MEDIUM] 
R3757	F [0.37,0   Confidence: MEDIUM] 
R3758	R [0,0.37   Confidence: MEDIUM] 
R3759	F [0.74,0   Confidence: HIGH] 
R376	NA [0.37,0.37   Confidence: NA] 
R3760	F [0.74,0   Confidence: HIGH] 
R3761	F [0.37,0   Confidence: MEDIUM] 
R3762	F [0.37,0   Confidence: MEDIUM] 
R3763	F [0.74,0   Confidence: HIGH] 
R3764	F [0.37,0   Confidence: MEDIUM] 
R3765	F [4.87,0   Confidence: HIGH] 
R3766	R [0,0.37   Confidence: MEDIUM] 
R3767	F [0.74,0   Confidence: HIGH] 
R3768	F [0.37,0   Confidence: MEDIUM] 
R3769	NA [0.37,0.37   Confidence: NA] 
R377	F [0.37,0   Confidence: MEDIUM] 
R3770	R [0,0.74   Confidence: HIGH] 
R3771	F [4.87,0   Confidence: HIGH] 
R3772	F [4.87,0   Confidence: HIGH] 
R3773	F [4.87,0   Confidence: HIGH] 
R3774	NA [0.37,0.37   Confidence: NA] 
R3775	F [4.87,0   Confidence: HIGH] 
R3776	F [5.37,0   Confidence: HIGH] 
R3777	F [5.37,0   Confidence: HIGH] 
R3778	F [5.37,0   Confidence: HIGH] 
R3779	F [4.87,0   Confidence: HIGH] 
R378	F [0.37,0   Confidence: MEDIUM] 
R3780	F [0.37,0   Confidence: MEDIUM] 
R3781	F [4.87,0   Confidence: HIGH] 
R3782	F [4.87,0   Confidence: HIGH] 
R3783	F [0.37,0   Confidence: MEDIUM] 
R3784	F [0.37,0   Confidence: MEDIUM] 
R3785	NA [0,0   Confidence: NA] 
R3786	F [0.37,0   Confidence: MEDIUM] 
R3787	R [0,0.37   Confidence: MEDIUM] 
R3788	NA [0.37,0.37   Confidence: NA] 
R3789	NA [0,0   Confidence: NA] 
